Time,Part of the Day,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,City
02:27:00,Night,20250128,Thursday,66,27,4,11,108,Clear,Mumbai
17:13:00,Evening,20250101,Thursday,91,2,17,4,114,Jam,Bangalore
11:06:00,Morning,20250125,Monday,65,18,3,20,106,Clear,Kolkata
00:36:00,Night,20250124,Sunday,81,36,16,23,156,Jam,Hyderabad
22:21:00,Night,20250115,Monday,85,-7,12,13,103,Heavy,Chennai
19:12:00,Evening,20250105,Wednesday,61,44,11,17,133,Clear,Delhi
21:54:00,Night,20250127,Sunday,95,24,18,24,161,Jam,Mumbai
17:42:00,Evening,20250107,Saturday,59,5,12,27,103,Clear,Bangalore
23:16:00,Night,20250130,Friday,18,32,2,6,58,Jam,Kolkata
17:34:00,Evening,20250127,Friday,47,3,17,20,87,Jam,Hyderabad
03:01:00,Night,20250126,Monday,95,30,9,23,157,Clear,Chennai
03:24:00,Night,20250107,Sunday,13,21,9,18,61,Jam,Delhi
18:49:00,Evening,20250128,Tuesday,32,1,12,30,75,Jam,Mumbai
01:24:00,Night,20250115,Tuesday,43,41,5,10,99,Clear,Bangalore
18:36:00,Evening,20250102,Wednesday,60,48,12,1,121,Moderate,Kolkata
10:42:00,Morning,20250103,Thursday,51,5,12,14,82,Moderate,Hyderabad
19:10:00,Evening,20250109,Thursday,,43,3,30,76,Moderate,Chennai
15:16:00,Afternoon,20250122,Wednesday,96,10,1,13,120,Moderate,Delhi
20:43:00,Evening,20250122,Saturday,22,32,0,23,77,Heavy,Mumbai
19:15:00,Evening,20250116,Monday,76,-3,12,21,106,Clear,Bangalore
18:29:00,Evening,20250103,Friday,70,4,13,8,95,Moderate,Kolkata
21:47:00,Night,20250103,Thursday,,28,19,5,52,Clear,Hyderabad
23:53:00,Night,20250127,Thursday,67,21,4,4,96,Heavy,Chennai
23:39:00,Night,20250131,Saturday,94,32,0,3,129,Jam,Delhi
14:07:00,Afternoon,20250118,Sunday,99,35,18,1,153,Heavy,Mumbai
05:25:00,Morning,20250119,Monday,12,25,7,7,51,Heavy,Bangalore
22:20:00,Night,20250101,Sunday,97,40,8,23,168,Heavy,Kolkata
16:13:00,Afternoon,20250122,Wednesday,60,8,15,3,86,Moderate,Hyderabad
00:30:00,Night,20250104,Thursday,85,47,8,9,149,Heavy,Chennai
08:35:00,Morning,20250130,Wednesday,49,44,10,7,110,Moderate,Delhi
21:42:00,Night,20250126,Wednesday,22,46,6,3,77,Heavy,Mumbai
02:06:00,Night,20250117,Wednesday,51,7,2,15,75,Clear,Bangalore
17:22:00,Evening,20250108,Thursday,68,24,13,28,133,Moderate,Kolkata
02:34:00,Night,20250115,Wednesday,96,26,13,25,160,Clear,Hyderabad
19:22:00,Evening,20250120,Tuesday,13,31,20,22,86,Moderate,Chennai
22:31:00,Night,20250110,Friday,47,30,8,4,89,Clear,Delhi
06:57:00,Morning,20250131,Monday,15,29,6,27,77,Moderate,Mumbai
20:29:00,Evening,20250121,Tuesday,80,19,10,29,138,Heavy,Bangalore
20:58:00,Evening,20250123,Wednesday,47,23,0,24,94,Heavy,Kolkata
10:21:00,Morning,20250103,Thursday,32,10,19,10,71,Moderate,Hyderabad
02:06:00,Night,20250124,Monday,28,-1,18,25,70,Moderate,Chennai
16:40:00,Afternoon,20250103,Tuesday,0,10,19,13,42,Moderate,Delhi
16:51:00,Afternoon,20250122,Friday,20,49,17,30,116,Moderate,Mumbai
12:59:00,Afternoon,20250126,Friday,93,28,16,7,144,Moderate,Bangalore
14:02:00,Afternoon,20250130,Saturday,26,25,18,30,99,Clear,Kolkata
19:03:00,Evening,20250104,Monday,59,24,12,4,99,Heavy,Hyderabad
12:56:00,Afternoon,20250125,Saturday,11,28,15,27,81,Heavy,Chennai
19:11:00,Evening,20250129,Thursday,90,24,0,10,124,Heavy,Delhi
13:08:00,Afternoon,20250115,Wednesday,17,21,11,15,64,Clear,Mumbai
23:48:00,Night,20250115,Tuesday,67,39,7,20,133,Heavy,Bangalore
02:54:00,Night,20250127,Wednesday,100,50,19,8,177,Moderate,Kolkata
19:34:00,Evening,20250111,Thursday,67,29,16,30,142,Jam,Hyderabad
18:56:00,Evening,20250108,Tuesday,58,28,7,28,121,Jam,Chennai
10:29:00,Morning,20250106,Monday,92,16,12,21,141,Moderate,Delhi
21:40:00,Night,20250118,Sunday,51,1,14,26,92,Moderate,Mumbai
02:34:00,Night,20250104,Monday,57,-5,10,16,78,Heavy,Bangalore
01:20:00,Night,20250123,Monday,21,39,20,10,90,Heavy,Kolkata
10:16:00,Morning,20250107,Thursday,22,4,20,11,57,Jam,Hyderabad
15:59:00,Afternoon,20250126,Monday,21,15,1,2,39,Heavy,Chennai
20:06:00,Evening,20250113,Wednesday,33,8,2,17,60,Heavy,Delhi
06:10:00,Morning,20250114,Friday,54,40,19,17,130,Moderate,Mumbai
12:18:00,Afternoon,20250106,Wednesday,20,-9,8,29,48,Jam,Bangalore
01:36:00,Night,20250117,Sunday,10,22,18,11,61,Jam,Kolkata
10:55:00,Morning,20250101,Wednesday,97,19,20,4,140,Clear,Hyderabad
20:58:00,Evening,20250128,Saturday,63,31,19,11,124,Moderate,Chennai
12:42:00,Afternoon,20250117,Friday,86,9,5,25,125,Clear,Delhi
23:50:00,Night,20250103,Thursday,54,30,18,20,122,Jam,Mumbai
07:07:00,Morning,20250109,Friday,20,45,8,3,76,Moderate,Bangalore
23:51:00,Night,20250131,Monday,8,2,0,22,32,Jam,Kolkata
17:11:00,Evening,20250128,Tuesday,72,39,0,30,141,Heavy,Hyderabad
18:06:00,Evening,20250121,Saturday,37,26,14,24,101,Clear,Chennai
19:48:00,Evening,20250111,Saturday,96,30,17,9,152,Jam,Delhi
23:08:00,Night,20250116,Friday,49,5,19,0,73,Heavy,Mumbai
02:04:00,Night,20250129,Sunday,94,47,19,7,167,Jam,Bangalore
05:40:00,Morning,20250131,Tuesday,62,34,17,2,115,Moderate,Kolkata
22:14:00,Night,20250117,Sunday,29,39,16,15,99,Moderate,Hyderabad
10:36:00,Morning,20250105,Friday,88,28,16,7,139,Heavy,Chennai
05:25:00,Morning,20250128,Wednesday,91,-7,11,28,123,Clear,Delhi
22:43:00,Night,20250126,Wednesday,68,31,2,16,117,Clear,Mumbai
01:33:00,Night,20250122,Sunday,62,8,1,27,98,Jam,Bangalore
19:59:00,Evening,20250116,Wednesday,1,39,12,30,82,Clear,Kolkata
16:10:00,Afternoon,20250119,Saturday,7,41,1,23,72,Heavy,Hyderabad
13:38:00,Afternoon,20250101,Wednesday,32,42,6,18,98,Moderate,Chennai
01:21:00,Night,20250115,Friday,59,31,5,8,103,Heavy,Delhi
13:35:00,Afternoon,20250113,Thursday,94,15,1,30,140,Moderate,Mumbai
01:37:00,Night,20250123,Thursday,30,14,14,6,64,Clear,Bangalore
05:25:00,Morning,20250108,Monday,39,50,3,6,98,Heavy,Kolkata
04:44:00,Night,20250101,Thursday,4,19,11,5,39,Heavy,Hyderabad
01:43:00,Night,20250109,Tuesday,67,16,18,15,116,Heavy,Chennai
01:27:00,Night,20250119,Sunday,82,-2,20,19,119,Heavy,Delhi
18:25:00,Evening,20250125,Sunday,39,10,8,27,84,Heavy,Mumbai
12:19:00,Afternoon,20250128,Tuesday,90,0,9,29,128,Clear,Bangalore
04:13:00,Night,20250103,Thursday,89,0,16,10,115,Heavy,Kolkata
21:41:00,Night,20250119,Monday,,20,2,6,28,Moderate,Hyderabad
06:07:00,Morning,20250110,Thursday,1,42,16,3,62,Moderate,Chennai
18:50:00,Evening,20250122,Monday,31,31,11,28,101,Jam,Delhi
21:57:00,Night,20250120,Thursday,95,30,20,2,147,Clear,Mumbai
06:59:00,Morning,20250111,Wednesday,37,1,4,16,58,Clear,Bangalore
15:46:00,Afternoon,20250105,Friday,88,29,1,0,118,Heavy,Kolkata
04:02:00,Night,20250104,Wednesday,65,8,6,17,96,Moderate,Hyderabad
13:46:00,Afternoon,20250109,Monday,81,31,11,9,132,Moderate,Chennai
02:10:00,Night,20250109,Saturday,78,23,19,0,120,Jam,Delhi
15:49:00,Afternoon,20250120,Tuesday,49,35,9,19,112,Heavy,Mumbai
12:08:00,Afternoon,20250114,Thursday,73,36,15,27,151,Moderate,Bangalore
12:54:00,Afternoon,20250128,Sunday,14,35,5,30,84,Heavy,Kolkata
22:44:00,Night,20250121,Wednesday,61,29,6,27,123,Jam,Hyderabad
08:04:00,Morning,20250111,Friday,12,35,10,23,80,Clear,Chennai
05:08:00,Morning,20250106,Sunday,90,8,15,3,116,Heavy,Delhi
14:11:00,Afternoon,20250117,Monday,96,37,0,5,138,Moderate,Mumbai
20:52:00,Evening,20250122,Tuesday,,13,0,13,26,Jam,Bangalore
06:03:00,Morning,20250121,Saturday,2,6,3,26,37,Jam,Kolkata
03:08:00,Night,20250108,Wednesday,82,38,5,9,134,Moderate,Hyderabad
13:08:00,Afternoon,20250131,Monday,,17,5,22,44,Jam,Chennai
23:50:00,Night,20250116,Wednesday,76,5,4,0,85,Heavy,Delhi
04:35:00,Night,20250113,Monday,46,40,2,27,115,Heavy,Mumbai
15:00:00,Afternoon,20250112,Wednesday,95,43,19,0,157,Moderate,Bangalore
17:59:00,Evening,20250127,Tuesday,61,3,1,13,78,Heavy,Kolkata
18:38:00,Evening,20250117,Friday,95,49,20,7,171,Clear,Hyderabad
06:48:00,Morning,20250123,Wednesday,55,17,13,12,97,Jam,Chennai
02:16:00,Night,20250125,Monday,94,44,5,22,165,Jam,Delhi
18:58:00,Evening,20250125,Saturday,48,16,7,21,92,Clear,Mumbai
02:24:00,Night,20250109,Sunday,82,22,16,7,127,Jam,Bangalore
06:21:00,Morning,20250126,Saturday,94,43,13,25,175,Jam,Kolkata
22:15:00,Night,20250116,Tuesday,80,23,2,13,118,Heavy,Hyderabad
10:06:00,Morning,20250109,Friday,40,33,20,30,123,Clear,Chennai
18:50:00,Evening,20250128,Wednesday,13,17,11,9,50,Moderate,Delhi
17:59:00,Evening,20250119,Monday,57,29,9,0,95,Heavy,Mumbai
14:58:00,Afternoon,20250112,Friday,13,0,16,17,46,Clear,Bangalore
02:04:00,Night,20250107,Sunday,18,35,19,22,94,Clear,Kolkata
09:48:00,Morning,20250113,Saturday,42,47,11,6,106,Clear,Hyderabad
12:50:00,Afternoon,20250111,Tuesday,38,13,8,30,89,Clear,Chennai
09:28:00,Morning,20250116,Friday,55,16,6,8,85,Clear,Delhi
04:20:00,Night,20250122,Saturday,9,37,10,12,68,Heavy,Mumbai
05:45:00,Morning,20250113,Thursday,36,37,3,10,86,Heavy,Bangalore
18:42:00,Evening,20250101,Tuesday,71,9,4,22,106,Clear,Kolkata
23:48:00,Night,20250107,Saturday,8,40,11,2,61,Clear,Hyderabad
08:57:00,Morning,20250113,Wednesday,46,1,1,12,60,Heavy,Chennai
00:19:00,Night,20250107,Monday,35,17,7,9,68,Heavy,Delhi
15:43:00,Afternoon,20250115,Sunday,59,26,16,3,104,Moderate,Mumbai
01:58:00,Night,20250113,Sunday,,35,6,9,50,Heavy,Bangalore
07:12:00,Morning,20250109,Tuesday,,44,4,18,66,Jam,Kolkata
08:14:00,Morning,20250105,Friday,23,37,20,2,82,Moderate,Hyderabad
16:36:00,Afternoon,20250128,Friday,47,44,18,16,125,Moderate,Chennai
19:45:00,Evening,20250125,Friday,33,48,16,5,102,Clear,Delhi
07:45:00,Morning,20250111,Saturday,40,43,18,23,124,Moderate,Mumbai
04:50:00,Night,20250102,Tuesday,83,45,18,0,146,Moderate,Bangalore
19:55:00,Evening,20250101,Sunday,78,42,11,13,144,Heavy,Kolkata
14:10:00,Afternoon,20250103,Thursday,17,10,15,7,49,Jam,Hyderabad
15:08:00,Afternoon,20250105,Sunday,53,24,12,11,100,Clear,Chennai
01:46:00,Night,20250116,Wednesday,14,2,19,4,39,Heavy,Delhi
20:59:00,Evening,20250105,Saturday,57,22,13,17,109,Jam,Mumbai
19:48:00,Evening,20250111,Saturday,60,2,7,28,97,Moderate,Bangalore
18:53:00,Evening,20250102,Saturday,72,9,19,0,100,Jam,Kolkata
18:41:00,Evening,20250105,Thursday,66,6,2,17,91,Clear,Hyderabad
09:15:00,Morning,20250119,Sunday,15,-9,20,10,36,Moderate,Chennai
07:24:00,Morning,20250104,Monday,62,41,15,6,124,Clear,Delhi
14:26:00,Afternoon,20250116,Sunday,,1,17,14,32,Heavy,Mumbai
02:20:00,Night,20250118,Saturday,21,11,8,20,60,Moderate,Bangalore
18:58:00,Evening,20250109,Tuesday,59,43,15,18,135,Clear,Kolkata
10:18:00,Morning,20250101,Saturday,81,39,12,16,148,Clear,Hyderabad
05:29:00,Morning,20250118,Wednesday,52,33,6,7,98,Clear,Chennai
17:19:00,Evening,20250113,Monday,,43,13,16,72,Moderate,Delhi
10:15:00,Morning,20250116,Monday,98,18,19,15,150,Heavy,Mumbai
15:01:00,Afternoon,20250110,Sunday,,22,6,29,57,Moderate,Bangalore
19:37:00,Evening,20250129,Tuesday,61,37,4,13,115,Jam,Kolkata
05:40:00,Morning,20250120,Wednesday,,-1,3,8,10,Moderate,Hyderabad
18:33:00,Evening,20250107,Tuesday,47,7,20,1,75,Heavy,Chennai
23:31:00,Night,20250116,Thursday,31,10,16,4,61,Heavy,Delhi
13:32:00,Afternoon,20250129,Wednesday,29,4,5,25,63,Heavy,Mumbai
13:32:00,Afternoon,20250126,Thursday,72,47,3,28,150,Heavy,Bangalore
04:02:00,Night,20250129,Friday,12,10,1,8,31,Jam,Kolkata
04:18:00,Night,20250109,Friday,37,41,13,8,99,Moderate,Hyderabad
00:07:00,Night,20250115,Monday,34,50,16,25,125,Moderate,Chennai
15:24:00,Afternoon,20250101,Wednesday,87,34,8,15,144,Heavy,Delhi
02:38:00,Night,20250113,Monday,41,25,3,24,93,Jam,Mumbai
07:03:00,Morning,20250110,Saturday,1,46,14,9,70,Heavy,Bangalore
06:58:00,Morning,20250120,Friday,58,47,10,10,125,Clear,Kolkata
23:19:00,Night,20250123,Tuesday,81,29,14,26,150,Heavy,Hyderabad
08:22:00,Morning,20250107,Friday,38,44,12,14,108,Jam,Chennai
06:46:00,Morning,20250122,Monday,43,43,12,27,125,Clear,Delhi
21:11:00,Night,20250123,Monday,40,24,1,15,80,Jam,Mumbai
20:33:00,Evening,20250106,Friday,83,22,11,13,129,Heavy,Bangalore
09:36:00,Morning,20250131,Thursday,77,30,20,16,143,Heavy,Kolkata
15:23:00,Afternoon,20250103,Thursday,33,49,12,29,123,Heavy,Hyderabad
18:03:00,Evening,20250105,Wednesday,67,24,9,29,129,Heavy,Chennai
20:03:00,Evening,20250103,Sunday,1,20,16,2,39,Clear,Delhi
10:43:00,Morning,20250124,Wednesday,4,48,16,13,81,Jam,Mumbai
02:37:00,Night,20250121,Sunday,95,9,16,12,132,Moderate,Bangalore
04:05:00,Night,20250111,Tuesday,53,39,5,6,103,Jam,Kolkata
01:41:00,Night,20250103,Tuesday,71,-1,16,23,109,Moderate,Hyderabad
05:22:00,Morning,20250120,Monday,88,1,7,26,122,Clear,Chennai
18:24:00,Evening,20250131,Tuesday,18,29,18,8,73,Jam,Delhi
07:06:00,Morning,20250108,Saturday,61,1,6,10,78,Heavy,Mumbai
22:26:00,Night,20250127,Thursday,51,39,18,9,117,Clear,Bangalore
18:51:00,Evening,20250122,Sunday,6,33,9,25,73,Jam,Kolkata
06:21:00,Morning,20250109,Monday,15,34,2,23,74,Jam,Hyderabad
11:48:00,Morning,20250111,Friday,36,0,18,9,63,Clear,Chennai
09:19:00,Morning,20250106,Thursday,17,24,4,3,48,Clear,Delhi
14:03:00,Afternoon,20250105,Sunday,12,16,12,28,68,Moderate,Mumbai
12:57:00,Afternoon,20250128,Wednesday,78,20,15,30,143,Heavy,Bangalore
17:43:00,Evening,20250124,Friday,35,32,5,6,78,Moderate,Kolkata
20:23:00,Evening,20250116,Thursday,69,0,14,2,85,Clear,Hyderabad
15:18:00,Afternoon,20250106,Friday,85,40,6,4,135,Jam,Chennai
06:23:00,Morning,20250110,Friday,82,20,18,9,129,Moderate,Delhi
17:43:00,Evening,20250112,Monday,15,-8,20,9,36,Heavy,Mumbai
02:50:00,Night,20250101,Monday,54,41,16,13,124,Moderate,Bangalore
04:21:00,Night,20250125,Wednesday,72,33,7,13,125,Clear,Kolkata
06:15:00,Morning,20250122,Thursday,16,50,15,11,92,Jam,Hyderabad
23:29:00,Night,20250118,Friday,95,5,14,27,141,Moderate,Chennai
03:21:00,Night,20250114,Sunday,55,18,15,10,98,Clear,Delhi
19:44:00,Evening,20250109,Tuesday,50,48,19,1,118,Clear,Mumbai
15:12:00,Afternoon,20250117,Thursday,61,31,6,25,123,Moderate,Bangalore
08:40:00,Morning,20250128,Friday,100,17,1,11,129,Moderate,Kolkata
18:13:00,Evening,20250107,Friday,40,23,4,25,92,Jam,Hyderabad
00:15:00,Night,20250114,Wednesday,10,38,15,0,63,Jam,Chennai
10:18:00,Morning,20250106,Wednesday,5,4,16,18,43,Jam,Delhi
18:00:00,Evening,20250112,Saturday,47,34,17,24,122,Clear,Mumbai
20:41:00,Evening,20250124,Tuesday,28,18,8,17,71,Moderate,Bangalore
20:16:00,Evening,20250105,Friday,49,49,14,29,141,Jam,Kolkata
00:38:00,Night,20250113,Tuesday,25,3,5,19,52,Jam,Hyderabad
07:09:00,Morning,20250112,Thursday,88,30,20,7,145,Clear,Chennai
12:30:00,Afternoon,20250102,Tuesday,38,37,18,16,109,Moderate,Delhi
15:46:00,Afternoon,20250125,Monday,65,-1,5,14,83,Jam,Mumbai
13:41:00,Afternoon,20250128,Thursday,,24,5,17,46,Heavy,Bangalore
01:17:00,Night,20250113,Thursday,54,4,19,21,98,Clear,Kolkata
02:07:00,Night,20250104,Thursday,70,17,4,28,119,Clear,Hyderabad
23:00:00,Night,20250127,Thursday,89,8,9,9,115,Heavy,Chennai
18:11:00,Evening,20250126,Tuesday,53,45,15,5,118,Jam,Delhi
12:30:00,Afternoon,20250102,Friday,69,38,17,24,148,Jam,Mumbai
00:25:00,Night,20250107,Friday,84,-10,2,30,106,Moderate,Bangalore
09:57:00,Morning,20250121,Wednesday,3,18,15,9,45,Jam,Kolkata
01:45:00,Night,20250109,Sunday,21,15,15,4,55,Clear,Hyderabad
23:15:00,Night,20250130,Friday,41,18,18,29,106,Moderate,Chennai
16:48:00,Afternoon,20250108,Tuesday,29,21,3,0,53,Heavy,Delhi
10:18:00,Morning,20250119,Friday,14,12,8,14,48,Heavy,Mumbai
22:33:00,Night,20250106,Monday,44,3,14,27,88,Moderate,Bangalore
02:38:00,Night,20250120,Sunday,75,28,11,15,129,Heavy,Kolkata
14:24:00,Afternoon,20250125,Friday,45,24,12,9,90,Clear,Hyderabad
08:40:00,Morning,20250117,Friday,99,9,10,24,142,Jam,Chennai
20:03:00,Evening,20250106,Friday,7,2,19,27,55,Heavy,Delhi
08:57:00,Morning,20250128,Wednesday,2,0,5,8,15,Jam,Mumbai
03:19:00,Night,20250120,Saturday,,11,4,13,28,Clear,Bangalore
06:28:00,Morning,20250101,Saturday,11,6,11,1,29,Heavy,Kolkata
08:10:00,Morning,20250105,Monday,31,27,13,28,99,Clear,Hyderabad
19:03:00,Evening,20250118,Sunday,74,26,12,7,119,Heavy,Chennai
20:01:00,Evening,20250128,Thursday,56,18,1,10,85,Clear,Delhi
00:08:00,Night,20250125,Monday,93,43,8,6,150,Clear,Mumbai
00:27:00,Night,20250122,Tuesday,93,23,17,15,148,Clear,Bangalore
00:07:00,Night,20250131,Sunday,41,37,12,6,96,Jam,Kolkata
12:03:00,Afternoon,20250113,Friday,95,3,16,20,134,Moderate,Hyderabad
12:14:00,Afternoon,20250111,Tuesday,31,6,15,3,55,Heavy,Chennai
05:24:00,Morning,20250102,Wednesday,,-7,19,27,39,Heavy,Delhi
02:15:00,Night,20250128,Monday,83,37,16,2,138,Jam,Mumbai
00:54:00,Night,20250123,Sunday,1,17,20,17,55,Jam,Bangalore
01:53:00,Night,20250130,Monday,36,42,7,30,115,Moderate,Kolkata
13:52:00,Afternoon,20250106,Friday,18,8,12,4,42,Clear,Hyderabad
08:15:00,Morning,20250104,Sunday,96,7,7,8,118,Heavy,Chennai
00:05:00,Night,20250123,Monday,27,45,9,18,99,Clear,Delhi
07:03:00,Morning,20250121,Tuesday,,23,12,23,58,Clear,Mumbai
07:58:00,Morning,20250126,Tuesday,37,4,4,15,60,Heavy,Bangalore
16:46:00,Afternoon,20250118,Wednesday,69,24,15,30,138,Moderate,Kolkata
17:33:00,Evening,20250123,Sunday,0,37,7,2,46,Moderate,Hyderabad
22:23:00,Night,20250114,Tuesday,30,19,19,29,97,Jam,Chennai
18:08:00,Evening,20250130,Tuesday,48,33,13,27,121,Jam,Delhi
01:13:00,Night,20250127,Tuesday,91,18,15,16,140,Heavy,Mumbai
11:37:00,Morning,20250131,Thursday,1,11,10,23,45,Moderate,Bangalore
13:03:00,Afternoon,20250104,Thursday,19,10,1,22,52,Jam,Kolkata
20:40:00,Evening,20250108,Friday,21,23,8,5,57,Moderate,Hyderabad
05:35:00,Morning,20250110,Friday,0,27,8,2,37,Jam,Chennai
18:44:00,Evening,20250127,Wednesday,60,8,12,30,110,Jam,Delhi
09:39:00,Morning,20250104,Saturday,88,6,5,29,128,Clear,Mumbai
18:47:00,Evening,20250110,Wednesday,88,19,14,28,149,Clear,Bangalore
07:02:00,Morning,20250122,Thursday,,27,3,9,39,Heavy,Kolkata
13:10:00,Afternoon,20250125,Wednesday,45,1,20,8,74,Moderate,Hyderabad
21:10:00,Night,20250123,Tuesday,33,37,4,14,88,Moderate,Chennai
09:35:00,Morning,20250127,Sunday,22,30,13,16,81,Heavy,Delhi
23:41:00,Night,20250128,Monday,,49,3,6,58,Moderate,Mumbai
20:45:00,Evening,20250126,Sunday,35,30,19,6,90,Heavy,Bangalore
07:09:00,Morning,20250116,Sunday,44,20,8,29,101,Heavy,Kolkata
18:57:00,Evening,20250131,Thursday,50,46,18,19,133,Jam,Hyderabad
16:37:00,Afternoon,20250110,Thursday,40,18,7,26,91,Clear,Chennai
13:04:00,Afternoon,20250107,Tuesday,21,33,2,13,69,Moderate,Delhi
15:40:00,Afternoon,20250112,Friday,96,30,11,13,150,Moderate,Mumbai
21:05:00,Night,20250103,Tuesday,86,49,19,24,178,Moderate,Bangalore
15:49:00,Afternoon,20250116,Thursday,78,42,5,8,133,Heavy,Kolkata
04:34:00,Night,20250101,Saturday,55,33,8,15,111,Moderate,Hyderabad
06:36:00,Morning,20250125,Wednesday,91,-9,3,13,98,Heavy,Chennai
08:46:00,Morning,20250103,Monday,33,5,11,9,58,Clear,Delhi
04:45:00,Night,20250119,Friday,34,0,10,8,52,Jam,Mumbai
02:14:00,Night,20250110,Sunday,71,12,6,12,101,Heavy,Bangalore
19:07:00,Evening,20250110,Sunday,46,10,3,27,86,Jam,Kolkata
10:42:00,Morning,20250114,Wednesday,,6,14,6,26,Jam,Hyderabad
01:50:00,Night,20250103,Saturday,69,2,16,5,92,Clear,Chennai
15:57:00,Afternoon,20250131,Sunday,8,25,6,5,44,Heavy,Delhi
07:30:00,Morning,20250124,Thursday,29,4,17,28,78,Jam,Mumbai
14:05:00,Afternoon,20250120,Wednesday,21,25,17,3,66,Heavy,Bangalore
16:12:00,Afternoon,20250128,Sunday,100,22,12,1,135,Jam,Kolkata
12:39:00,Afternoon,20250105,Thursday,21,24,16,7,68,Heavy,Hyderabad
00:28:00,Night,20250128,Saturday,75,20,15,16,126,Clear,Chennai
06:22:00,Morning,20250115,Monday,70,32,18,0,120,Heavy,Delhi
10:51:00,Morning,20250119,Sunday,26,5,16,7,54,Moderate,Mumbai
07:20:00,Morning,20250116,Monday,69,14,18,16,117,Jam,Bangalore
07:42:00,Morning,20250127,Friday,35,47,5,10,97,Jam,Kolkata
09:44:00,Morning,20250121,Tuesday,94,49,9,25,177,Jam,Hyderabad
18:29:00,Evening,20250131,Saturday,100,26,16,29,171,Clear,Chennai
11:25:00,Morning,20250107,Saturday,7,-3,6,22,32,Jam,Delhi
11:41:00,Morning,20250113,Friday,82,11,17,14,124,Heavy,Mumbai
21:35:00,Night,20250127,Wednesday,94,29,10,25,158,Clear,Bangalore
22:06:00,Night,20250114,Thursday,44,38,14,0,96,Heavy,Kolkata
22:03:00,Night,20250106,Thursday,21,-6,13,15,43,Jam,Hyderabad
06:17:00,Morning,20250113,Sunday,77,42,1,12,132,Heavy,Chennai
22:25:00,Night,20250123,Saturday,51,43,20,27,141,Moderate,Delhi
19:15:00,Evening,20250126,Saturday,82,29,4,1,116,Heavy,Mumbai
19:06:00,Evening,20250128,Thursday,75,47,7,29,158,Jam,Bangalore
09:51:00,Morning,20250128,Sunday,,27,0,17,44,Moderate,Kolkata
21:48:00,Night,20250102,Wednesday,44,18,3,17,82,Jam,Hyderabad
06:15:00,Morning,20250106,Monday,19,49,1,13,82,Moderate,Chennai
03:08:00,Night,20250114,Sunday,36,50,19,13,118,Jam,Delhi
05:51:00,Morning,20250127,Friday,90,24,16,15,145,Moderate,Mumbai
22:51:00,Night,20250127,Wednesday,39,-1,18,27,83,Heavy,Bangalore
15:56:00,Afternoon,20250128,Saturday,40,5,0,29,74,Moderate,Kolkata
00:37:00,Night,20250114,Thursday,83,46,13,20,162,Heavy,Hyderabad
16:54:00,Afternoon,20250121,Wednesday,87,31,9,2,129,Clear,Chennai
06:33:00,Morning,20250128,Sunday,61,31,5,10,107,Jam,Delhi
04:05:00,Night,20250115,Tuesday,33,41,18,10,102,Jam,Mumbai
09:48:00,Morning,20250119,Monday,91,49,6,11,157,Heavy,Bangalore
18:58:00,Evening,20250112,Tuesday,70,44,7,22,143,Jam,Kolkata
07:13:00,Morning,20250118,Wednesday,18,17,19,21,75,Heavy,Hyderabad
08:45:00,Morning,20250111,Sunday,6,22,5,4,37,Heavy,Chennai
00:02:00,Night,20250113,Monday,2,35,14,4,55,Heavy,Delhi
22:21:00,Night,20250130,Tuesday,10,30,2,8,50,Jam,Mumbai
23:04:00,Night,20250125,Sunday,44,30,9,15,98,Clear,Bangalore
23:08:00,Night,20250104,Sunday,,30,12,27,69,Heavy,Kolkata
08:00:00,Morning,20250114,Saturday,79,-2,19,6,102,Heavy,Hyderabad
04:39:00,Night,20250114,Sunday,81,17,0,4,102,Jam,Chennai
05:23:00,Morning,20250118,Monday,12,13,18,3,46,Moderate,Delhi
21:51:00,Night,20250126,Wednesday,57,45,2,18,122,Moderate,Mumbai
05:09:00,Morning,20250120,Tuesday,49,43,4,20,116,Clear,Bangalore
12:46:00,Afternoon,20250111,Thursday,30,5,10,10,55,Clear,Kolkata
14:22:00,Afternoon,20250122,Saturday,8,18,18,11,55,Moderate,Hyderabad
09:16:00,Morning,20250106,Monday,17,27,15,20,79,Jam,Chennai
10:07:00,Morning,20250122,Wednesday,45,32,7,24,108,Heavy,Delhi
21:40:00,Night,20250112,Monday,77,50,15,4,146,Moderate,Mumbai
11:59:00,Morning,20250102,Sunday,90,24,2,25,141,Jam,Bangalore
20:33:00,Evening,20250114,Saturday,82,33,7,15,137,Jam,Kolkata
18:42:00,Evening,20250128,Wednesday,29,5,0,10,44,Clear,Hyderabad
12:46:00,Afternoon,20250130,Sunday,59,42,13,5,119,Clear,Chennai
09:31:00,Morning,20250128,Tuesday,35,22,1,24,82,Heavy,Delhi
13:45:00,Afternoon,20250112,Tuesday,,44,3,27,74,Moderate,Mumbai
10:29:00,Morning,20250108,Thursday,8,20,2,27,57,Moderate,Bangalore
22:25:00,Night,20250122,Sunday,,49,3,3,55,Clear,Kolkata
17:04:00,Evening,20250106,Monday,6,33,13,3,55,Clear,Hyderabad
06:38:00,Morning,20250104,Wednesday,25,33,16,6,80,Moderate,Chennai
