Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
04:53:00,20250129,Monday,89.0,40,11,22,162,Heavy
16:47:00,20250105,Thursday,41.0,8,8,17,74,Heavy
22:41:00,20250126,Tuesday,66.0,23,20,2,111,Clear
18:26:00,20250108,Thursday,,26,10,9,45,Clear
07:23:00,20250125,Wednesday,9.0,18,20,13,60,Jam
21:01:00,20250124,Wednesday,21.0,13,3,8,45,Jam
11:25:00,20250104,Monday,0.0,21,13,6,40,Jam
08:26:00,20250118,Wednesday,26.0,8,17,30,81,Moderate
19:45:00,20250106,Thursday,10.0,-1,12,5,26,Clear
00:02:00,20250121,Sunday,17.0,35,13,16,81,Clear
05:04:00,20250111,Monday,54.0,27,20,28,129,Moderate
02:29:00,20250125,Sunday,90.0,31,16,10,147,Clear
15:11:00,20250110,Sunday,24.0,11,20,2,57,Heavy
11:06:00,20250127,Sunday,53.0,4,0,18,75,Clear
12:15:00,20250114,Sunday,71.0,49,7,26,153,Jam
03:20:00,20250123,Tuesday,67.0,37,1,3,108,Moderate
10:29:00,20250129,Tuesday,53.0,7,20,26,106,Moderate
08:14:00,20250105,Wednesday,56.0,36,7,0,99,Clear
12:36:00,20250127,Sunday,6.0,30,7,28,71,Moderate
06:45:00,20250113,Thursday,58.0,22,13,24,117,Jam
08:06:00,20250128,Thursday,100.0,5,19,25,149,Moderate
09:49:00,20250122,Wednesday,59.0,24,10,14,107,Heavy
05:40:00,20250109,Thursday,38.0,29,10,19,96,Moderate
14:42:00,20250122,Tuesday,22.0,42,3,2,69,Clear
14:52:00,20250125,Friday,63.0,46,20,13,142,Heavy
10:50:00,20250114,Saturday,65.0,9,4,1,79,Clear
15:17:00,20250125,Sunday,79.0,44,19,0,142,Heavy
01:18:00,20250114,Saturday,90.0,2,19,12,123,Moderate
06:07:00,20250124,Saturday,78.0,-5,8,5,86,Heavy
11:29:00,20250105,Wednesday,9.0,32,0,5,46,Clear
05:22:00,20250107,Saturday,96.0,20,3,20,139,Clear
17:12:00,20250107,Monday,86.0,29,1,25,141,Heavy
19:16:00,20250119,Thursday,10.0,30,6,18,64,Moderate
10:47:00,20250118,Sunday,9.0,29,1,15,54,Moderate
16:04:00,20250105,Sunday,0.0,23,18,1,42,Moderate
20:51:00,20250123,Thursday,90.0,3,4,27,124,Jam
17:34:00,20250128,Thursday,63.0,6,19,7,95,Moderate
10:17:00,20250107,Wednesday,24.0,48,6,18,96,Heavy
12:54:00,20250127,Thursday,29.0,22,13,0,64,Moderate
23:09:00,20250104,Thursday,16.0,32,2,5,55,Clear
06:09:00,20250110,Saturday,60.0,10,2,11,83,Jam
10:20:00,20250123,Friday,52.0,18,12,10,92,Jam
15:26:00,20250108,Saturday,100.0,5,3,2,110,Heavy
03:02:00,20250125,Wednesday,19.0,41,16,3,79,Heavy
03:10:00,20250118,Sunday,98.0,21,20,19,158,Clear
02:14:00,20250107,Saturday,1.0,6,6,17,30,Heavy
04:39:00,20250101,Friday,,11,20,19,50,Moderate
15:38:00,20250129,Saturday,42.0,4,13,2,61,Heavy
03:16:00,20250122,Thursday,9.0,16,17,16,58,Clear
20:28:00,20250131,Tuesday,6.0,7,20,22,55,Heavy
03:30:00,20250123,Sunday,84.0,32,3,26,145,Heavy
10:41:00,20250128,Sunday,24.0,33,7,2,66,Clear
23:45:00,20250125,Monday,24.0,10,12,4,50,Clear
07:29:00,20250104,Saturday,45.0,43,0,4,92,Moderate
05:05:00,20250105,Thursday,88.0,21,1,13,123,Moderate
07:17:00,20250121,Friday,70.0,34,9,15,128,Heavy
08:11:00,20250116,Saturday,42.0,23,2,18,85,Clear
04:58:00,20250128,Friday,36.0,33,19,25,113,Jam
07:54:00,20250118,Monday,80.0,32,2,23,137,Jam
10:34:00,20250119,Thursday,70.0,14,6,3,93,Heavy
05:03:00,20250113,Wednesday,,48,16,13,77,Heavy
05:43:00,20250127,Friday,27.0,19,11,19,76,Jam
23:45:00,20250118,Friday,82.0,19,17,18,136,Heavy
15:29:00,20250111,Thursday,41.0,15,5,23,84,Heavy
14:11:00,20250119,Tuesday,99.0,12,11,12,134,Clear
16:03:00,20250122,Monday,97.0,30,17,30,174,Jam
17:41:00,20250104,Wednesday,86.0,33,9,1,129,Moderate
19:37:00,20250110,Thursday,66.0,43,6,15,130,Heavy
12:51:00,20250101,Monday,34.0,43,19,5,101,Moderate
09:53:00,20250129,Thursday,61.0,19,10,29,119,Heavy
12:42:00,20250121,Sunday,54.0,49,4,15,122,Clear
02:36:00,20250101,Wednesday,45.0,32,0,12,89,Jam
12:33:00,20250112,Sunday,85.0,9,11,6,111,Moderate
13:35:00,20250104,Sunday,3.0,29,15,23,70,Moderate
08:37:00,20250123,Saturday,89.0,48,15,2,154,Clear
13:47:00,20250109,Monday,23.0,41,2,16,82,Jam
13:17:00,20250113,Saturday,12.0,37,14,8,71,Heavy
06:00:00,20250126,Sunday,47.0,44,8,1,100,Jam
02:55:00,20250107,Friday,90.0,0,3,20,113,Heavy
18:53:00,20250127,Saturday,49.0,42,15,14,120,Jam
00:18:00,20250105,Saturday,71.0,24,1,15,111,Moderate
18:59:00,20250130,Tuesday,76.0,-8,11,15,94,Moderate
03:56:00,20250107,Sunday,95.0,41,1,3,140,Jam
08:56:00,20250107,Sunday,33.0,-10,18,16,57,Heavy
21:08:00,20250130,Sunday,7.0,21,12,19,59,Clear
01:03:00,20250128,Sunday,3.0,29,16,6,54,Jam
19:57:00,20250119,Tuesday,80.0,13,3,2,98,Heavy
05:58:00,20250115,Thursday,93.0,24,20,7,144,Moderate
07:09:00,20250104,Wednesday,36.0,15,2,12,65,Heavy
08:18:00,20250129,Thursday,6.0,10,18,19,53,Heavy
03:53:00,20250109,Wednesday,34.0,10,12,22,78,Jam
11:24:00,20250123,Thursday,88.0,18,15,25,146,Moderate
06:24:00,20250104,Tuesday,93.0,27,11,29,160,Clear
15:32:00,20250128,Monday,67.0,16,20,11,114,Clear
16:37:00,20250118,Monday,30.0,29,5,12,76,Heavy
03:45:00,20250129,Tuesday,16.0,27,20,10,73,Heavy
03:56:00,20250115,Saturday,23.0,41,12,3,79,Clear
06:32:00,20250131,Friday,,42,1,9,52,Clear
08:45:00,20250131,Friday,71.0,11,11,29,122,Moderate
19:07:00,20250116,Saturday,17.0,2,7,2,28,Clear
00:50:00,20250127,Friday,45.0,13,0,16,74,Moderate
03:49:00,20250125,Saturday,82.0,21,3,24,130,Clear
11:58:00,20250108,Tuesday,99.0,44,17,16,176,Clear
21:26:00,20250128,Saturday,70.0,35,16,17,138,Heavy
01:45:00,20250105,Saturday,47.0,12,20,11,90,Heavy
16:34:00,20250102,Tuesday,66.0,1,7,26,100,Jam
15:06:00,20250105,Monday,91.0,47,13,15,166,Heavy
16:44:00,20250116,Sunday,89.0,35,10,28,162,Heavy
06:43:00,20250114,Tuesday,95.0,41,0,30,166,Clear
17:12:00,20250101,Friday,,17,4,9,30,Jam
05:09:00,20250121,Wednesday,83.0,4,4,18,109,Clear
07:16:00,20250119,Thursday,5.0,31,9,19,64,Moderate
08:04:00,20250117,Sunday,61.0,46,16,0,123,Heavy
19:07:00,20250102,Friday,12.0,16,11,30,69,Jam
07:01:00,20250110,Tuesday,85.0,32,11,10,138,Clear
01:18:00,20250102,Wednesday,80.0,20,9,11,120,Clear
15:45:00,20250105,Saturday,73.0,3,1,12,89,Heavy
23:20:00,20250104,Thursday,74.0,45,11,30,160,Clear
22:33:00,20250104,Saturday,91.0,22,16,13,142,Clear
12:50:00,20250116,Friday,24.0,35,17,15,91,Heavy
22:02:00,20250131,Wednesday,89.0,37,8,14,148,Heavy
10:34:00,20250112,Wednesday,11.0,41,11,2,65,Heavy
00:59:00,20250102,Saturday,22.0,44,6,22,94,Moderate
08:03:00,20250118,Wednesday,15.0,32,18,22,87,Jam
09:01:00,20250102,Wednesday,39.0,30,10,7,86,Moderate
06:14:00,20250128,Thursday,70.0,48,0,10,128,Jam
05:28:00,20250102,Monday,44.0,37,14,3,98,Heavy
03:05:00,20250126,Thursday,97.0,14,10,29,150,Clear
14:21:00,20250104,Thursday,31.0,47,6,3,87,Jam
00:36:00,20250131,Saturday,99.0,29,1,1,130,Jam
20:36:00,20250111,Thursday,76.0,41,6,18,141,Heavy
10:14:00,20250103,Monday,81.0,49,20,30,180,Clear
18:14:00,20250101,Wednesday,75.0,31,8,30,144,Clear
02:34:00,20250130,Tuesday,67.0,3,16,12,98,Moderate
11:35:00,20250105,Monday,36.0,16,12,0,64,Heavy
13:40:00,20250111,Wednesday,70.0,8,4,27,109,Moderate
17:23:00,20250122,Saturday,43.0,33,5,19,100,Jam
18:04:00,20250119,Wednesday,75.0,0,17,22,114,Moderate
06:20:00,20250124,Friday,52.0,30,11,18,111,Moderate
02:47:00,20250122,Wednesday,54.0,26,3,9,92,Heavy
12:25:00,20250102,Sunday,,8,10,13,31,Moderate
07:14:00,20250123,Thursday,55.0,45,13,18,131,Moderate
20:05:00,20250126,Friday,6.0,26,19,3,54,Heavy
13:16:00,20250128,Monday,13.0,-8,9,14,28,Clear
02:40:00,20250127,Saturday,98.0,42,9,10,159,Jam
15:03:00,20250131,Monday,22.0,12,2,21,57,Heavy
11:19:00,20250130,Tuesday,97.0,-4,1,27,121,Moderate
06:30:00,20250103,Wednesday,25.0,1,8,3,37,Jam
03:13:00,20250120,Saturday,40.0,11,12,19,82,Jam
04:22:00,20250118,Thursday,21.0,34,7,4,66,Moderate
17:10:00,20250102,Thursday,28.0,24,14,30,96,Heavy
09:36:00,20250129,Friday,46.0,26,17,16,105,Clear
17:31:00,20250127,Wednesday,92.0,22,20,19,153,Jam
19:41:00,20250112,Tuesday,6.0,23,4,2,35,Clear
05:31:00,20250114,Saturday,79.0,14,11,1,105,Heavy
04:10:00,20250106,Monday,51.0,4,1,18,74,Heavy
11:18:00,20250121,Sunday,11.0,38,14,12,75,Moderate
14:46:00,20250131,Friday,92.0,37,17,19,165,Moderate
13:49:00,20250101,Wednesday,15.0,-3,14,28,54,Clear
06:42:00,20250106,Friday,55.0,34,19,0,108,Jam
23:32:00,20250116,Monday,71.0,28,5,4,108,Clear
05:22:00,20250104,Tuesday,17.0,36,20,15,88,Heavy
13:41:00,20250108,Wednesday,43.0,4,13,3,63,Moderate
21:03:00,20250130,Tuesday,,21,12,22,55,Heavy
20:06:00,20250104,Monday,72.0,4,1,20,97,Jam
22:43:00,20250115,Friday,2.0,12,10,14,38,Heavy
04:38:00,20250115,Monday,87.0,22,13,5,127,Clear
07:27:00,20250126,Saturday,98.0,32,2,19,151,Clear
23:02:00,20250108,Sunday,24.0,41,18,12,95,Moderate
13:20:00,20250104,Tuesday,23.0,-1,3,4,29,Clear
09:02:00,20250112,Friday,94.0,47,20,5,166,Moderate
16:42:00,20250128,Thursday,48.0,20,7,14,89,Clear
19:29:00,20250129,Saturday,61.0,16,18,24,119,Moderate
15:44:00,20250111,Thursday,78.0,34,13,28,153,Jam
02:24:00,20250114,Thursday,,5,5,6,16,Jam
04:04:00,20250120,Sunday,12.0,23,12,27,74,Jam
15:52:00,20250109,Monday,58.0,0,19,25,102,Heavy
15:53:00,20250130,Thursday,71.0,32,4,22,129,Clear
08:07:00,20250124,Friday,6.0,32,17,18,73,Heavy
02:49:00,20250125,Monday,71.0,9,12,3,95,Heavy
21:44:00,20250101,Friday,47.0,50,17,27,141,Moderate
12:47:00,20250118,Sunday,32.0,49,9,20,110,Jam
22:03:00,20250130,Wednesday,5.0,46,12,30,93,Jam
04:48:00,20250101,Monday,18.0,4,1,15,38,Heavy
15:32:00,20250117,Tuesday,,28,2,14,44,Heavy
16:01:00,20250104,Tuesday,70.0,29,14,17,130,Clear
08:12:00,20250104,Saturday,6.0,31,7,25,69,Clear
19:28:00,20250121,Tuesday,96.0,4,10,26,136,Heavy
00:23:00,20250102,Wednesday,,50,2,23,75,Jam
14:23:00,20250113,Sunday,,26,8,23,57,Heavy
05:28:00,20250106,Monday,67.0,49,19,14,149,Moderate
11:10:00,20250114,Saturday,51.0,3,3,28,85,Heavy
04:50:00,20250114,Thursday,65.0,4,8,14,91,Clear
00:33:00,20250118,Monday,58.0,2,8,25,93,Heavy
09:33:00,20250125,Friday,76.0,41,7,10,134,Heavy
14:02:00,20250105,Tuesday,39.0,-6,12,18,63,Clear
11:10:00,20250123,Friday,32.0,8,16,16,72,Moderate
17:16:00,20250116,Sunday,83.0,45,11,2,141,Heavy
19:32:00,20250120,Monday,45.0,36,3,15,99,Moderate
07:51:00,20250106,Tuesday,74.0,14,13,21,122,Jam
00:28:00,20250115,Saturday,42.0,28,6,20,96,Clear
06:38:00,20250102,Saturday,44.0,14,14,25,97,Clear
12:47:00,20250108,Thursday,76.0,38,0,1,115,Moderate
15:33:00,20250119,Sunday,64.0,21,9,11,105,Clear
19:00:00,20250117,Monday,24.0,46,13,30,113,Jam
07:35:00,20250111,Tuesday,21.0,2,4,23,50,Jam
07:26:00,20250128,Saturday,45.0,37,1,29,112,Jam
12:06:00,20250104,Tuesday,65.0,44,11,15,135,Jam
13:19:00,20250119,Sunday,3.0,47,1,21,72,Heavy
17:41:00,20250126,Saturday,23.0,19,7,21,70,Moderate
17:44:00,20250107,Friday,56.0,32,9,22,119,Heavy
03:56:00,20250127,Thursday,55.0,11,2,21,89,Heavy
06:05:00,20250105,Saturday,38.0,19,18,9,84,Heavy
12:06:00,20250122,Wednesday,90.0,29,8,22,149,Heavy
06:08:00,20250114,Saturday,70.0,48,13,0,131,Clear
14:55:00,20250106,Friday,67.0,4,17,13,101,Heavy
15:00:00,20250128,Monday,2.0,5,12,16,35,Heavy
07:30:00,20250125,Wednesday,98.0,44,9,4,155,Jam
00:38:00,20250101,Wednesday,62.0,29,3,3,97,Heavy
20:30:00,20250104,Thursday,99.0,37,8,22,166,Heavy
00:12:00,20250105,Saturday,0.0,8,13,29,50,Clear
02:49:00,20250122,Friday,61.0,-1,9,27,96,Moderate
15:24:00,20250131,Friday,23.0,36,19,3,81,Clear
11:20:00,20250107,Thursday,79.0,-9,2,18,90,Clear
15:13:00,20250126,Thursday,27.0,47,5,22,101,Moderate
06:29:00,20250105,Wednesday,92.0,37,18,12,159,Jam
22:57:00,20250110,Saturday,45.0,36,13,12,106,Heavy
04:49:00,20250101,Monday,25.0,16,4,14,59,Moderate
10:53:00,20250111,Saturday,92.0,23,7,29,151,Jam
16:44:00,20250131,Sunday,91.0,0,11,9,111,Heavy
21:10:00,20250101,Tuesday,38.0,37,17,14,106,Jam
05:13:00,20250102,Thursday,81.0,46,5,17,149,Clear
09:37:00,20250113,Friday,19.0,12,19,20,70,Moderate
05:11:00,20250107,Wednesday,3.0,23,10,13,49,Heavy
16:19:00,20250115,Wednesday,82.0,41,7,14,144,Moderate
08:21:00,20250123,Friday,39.0,3,14,15,71,Moderate
17:32:00,20250118,Monday,63.0,15,5,20,103,Clear
21:57:00,20250116,Monday,7.0,23,2,30,62,Heavy
14:03:00,20250126,Saturday,47.0,8,6,22,83,Moderate
05:15:00,20250110,Thursday,6.0,48,13,21,88,Moderate
06:45:00,20250105,Saturday,87.0,34,12,2,135,Moderate
17:09:00,20250105,Saturday,41.0,43,19,9,112,Heavy
17:12:00,20250110,Monday,92.0,41,12,19,164,Jam
01:38:00,20250126,Friday,46.0,32,15,3,96,Heavy
13:58:00,20250130,Saturday,3.0,41,0,1,45,Jam
22:46:00,20250110,Saturday,60.0,42,16,12,130,Moderate
07:07:00,20250108,Saturday,30.0,12,12,21,75,Heavy
00:45:00,20250128,Tuesday,64.0,17,18,1,100,Jam
00:29:00,20250106,Saturday,69.0,18,9,27,123,Jam
14:41:00,20250118,Thursday,46.0,15,8,23,92,Heavy
07:47:00,20250102,Sunday,100.0,26,12,24,162,Moderate
13:25:00,20250130,Saturday,43.0,18,11,23,95,Jam
10:34:00,20250122,Monday,42.0,0,6,30,78,Clear
21:23:00,20250113,Sunday,44.0,41,15,16,116,Moderate
06:30:00,20250110,Tuesday,34.0,14,7,19,74,Heavy
17:02:00,20250117,Friday,79.0,0,13,14,106,Heavy
07:09:00,20250103,Wednesday,18.0,40,8,21,87,Moderate
07:34:00,20250115,Saturday,18.0,48,14,15,95,Clear
22:29:00,20250117,Monday,15.0,12,13,19,59,Jam
02:57:00,20250108,Saturday,53.0,7,3,27,90,Heavy
05:21:00,20250114,Tuesday,80.0,5,0,9,94,Jam
12:28:00,20250104,Thursday,1.0,47,4,18,70,Jam
02:32:00,20250107,Monday,30.0,16,19,2,67,Clear
23:50:00,20250119,Friday,61.0,17,2,23,103,Moderate
09:33:00,20250128,Tuesday,69.0,4,13,22,108,Jam
08:02:00,20250101,Thursday,33.0,7,7,4,51,Heavy
02:26:00,20250129,Monday,39.0,4,18,29,90,Clear
21:46:00,20250111,Tuesday,40.0,8,2,4,54,Clear
20:04:00,20250131,Friday,15.0,5,17,6,43,Jam
15:04:00,20250124,Thursday,37.0,42,9,18,106,Jam
00:01:00,20250103,Saturday,95.0,36,18,11,160,Heavy
21:00:00,20250112,Tuesday,84.0,27,10,14,135,Clear
10:52:00,20250114,Monday,39.0,22,14,13,88,Heavy
06:14:00,20250120,Saturday,100.0,38,9,29,176,Heavy
05:30:00,20250103,Friday,81.0,24,17,14,136,Heavy
05:53:00,20250128,Sunday,31.0,28,5,22,86,Clear
00:22:00,20250112,Thursday,6.0,6,2,20,34,Heavy
01:31:00,20250131,Sunday,32.0,16,3,30,81,Moderate
05:54:00,20250118,Saturday,1.0,0,18,1,20,Clear
18:09:00,20250121,Wednesday,28.0,32,4,9,73,Jam
18:29:00,20250128,Wednesday,9.0,45,13,16,83,Moderate
07:09:00,20250105,Sunday,63.0,-10,4,0,57,Clear
07:02:00,20250102,Sunday,92.0,50,17,2,161,Moderate
00:11:00,20250101,Wednesday,,2,3,25,30,Clear
00:54:00,20250127,Monday,35.0,19,13,18,85,Jam
22:12:00,20250123,Monday,25.0,44,19,4,92,Moderate
14:45:00,20250103,Sunday,31.0,11,11,22,75,Heavy
07:35:00,20250101,Saturday,54.0,9,3,21,87,Clear
07:04:00,20250104,Saturday,94.0,28,12,9,143,Heavy
13:50:00,20250120,Wednesday,74.0,28,10,25,137,Clear
02:56:00,20250129,Tuesday,61.0,46,14,12,133,Heavy
16:16:00,20250105,Sunday,,35,11,22,68,Jam
11:58:00,20250114,Friday,54.0,38,4,6,102,Clear
04:39:00,20250114,Monday,48.0,48,5,0,101,Heavy
20:08:00,20250107,Sunday,94.0,44,9,11,158,Moderate
01:27:00,20250110,Monday,,24,18,9,51,Jam
09:57:00,20250119,Friday,25.0,27,12,17,81,Jam
23:51:00,20250109,Sunday,83.0,35,2,29,149,Jam
02:22:00,20250108,Saturday,,36,14,17,67,Heavy
14:00:00,20250112,Saturday,86.0,48,11,6,151,Heavy
09:50:00,20250129,Tuesday,49.0,30,6,23,108,Clear
23:19:00,20250124,Wednesday,19.0,2,0,30,51,Heavy
06:42:00,20250112,Wednesday,79.0,38,3,11,131,Heavy
07:18:00,20250128,Wednesday,7.0,35,18,22,82,Heavy
03:42:00,20250112,Friday,4.0,45,3,16,68,Heavy
19:50:00,20250124,Friday,64.0,6,9,4,83,Clear
07:15:00,20250111,Saturday,23.0,32,11,17,83,Heavy
00:29:00,20250116,Monday,69.0,31,15,20,135,Heavy
22:24:00,20250119,Thursday,63.0,1,3,27,94,Heavy
16:05:00,20250103,Saturday,20.0,15,16,14,65,Moderate
17:27:00,20250119,Wednesday,17.0,24,20,22,83,Heavy
21:11:00,20250106,Thursday,3.0,48,18,4,73,Clear
18:20:00,20250115,Wednesday,25.0,8,13,14,60,Clear
19:38:00,20250106,Friday,2.0,12,6,26,46,Moderate
14:59:00,20250129,Saturday,47.0,29,18,24,118,Jam
04:35:00,20250107,Sunday,45.0,27,20,3,95,Jam
10:33:00,20250113,Thursday,55.0,38,2,18,113,Jam
18:01:00,20250113,Monday,58.0,45,18,19,140,Heavy
04:40:00,20250112,Thursday,56.0,12,1,6,75,Heavy
01:27:00,20250122,Saturday,88.0,3,5,12,108,Jam
09:26:00,20250125,Saturday,,41,16,23,80,Jam
10:52:00,20250101,Thursday,29.0,19,20,22,90,Heavy
03:58:00,20250116,Sunday,48.0,9,8,23,88,Jam
06:27:00,20250128,Thursday,34.0,18,16,28,96,Moderate
01:33:00,20250124,Saturday,29.0,24,4,11,68,Jam
01:55:00,20250113,Sunday,21.0,11,16,30,78,Clear
15:50:00,20250109,Thursday,28.0,20,12,24,84,Jam
01:26:00,20250110,Wednesday,39.0,4,1,22,66,Heavy
05:07:00,20250119,Wednesday,13.0,9,19,27,68,Clear
13:38:00,20250121,Wednesday,69.0,28,0,13,110,Clear
15:31:00,20250104,Wednesday,37.0,30,4,25,96,Clear
15:36:00,20250121,Tuesday,99.0,28,14,4,145,Moderate
06:44:00,20250129,Tuesday,82.0,-8,16,29,119,Clear
15:46:00,20250103,Wednesday,32.0,27,14,24,97,Clear
08:53:00,20250105,Thursday,35.0,25,16,13,89,Clear
16:54:00,20250129,Sunday,24.0,21,11,28,84,Heavy
15:09:00,20250124,Thursday,65.0,46,9,18,138,Jam
18:12:00,20250129,Friday,54.0,30,11,11,106,Clear
01:47:00,20250129,Sunday,41.0,-5,6,8,50,Clear
17:54:00,20250113,Friday,31.0,17,3,18,69,Moderate
19:10:00,20250123,Tuesday,100.0,-3,6,23,126,Heavy
11:57:00,20250108,Monday,12.0,47,19,16,94,Heavy
15:18:00,20250102,Tuesday,50.0,13,15,15,93,Jam
15:10:00,20250103,Thursday,8.0,37,16,9,70,Heavy
04:15:00,20250118,Monday,46.0,28,0,20,94,Moderate
17:34:00,20250116,Friday,87.0,42,9,5,143,Heavy
03:16:00,20250101,Thursday,84.0,22,14,2,122,Heavy
07:01:00,20250105,Monday,36.0,41,0,20,97,Clear
06:02:00,20250102,Friday,48.0,32,3,13,96,Clear
11:25:00,20250127,Tuesday,95.0,27,0,19,141,Clear
12:59:00,20250107,Sunday,95.0,-8,15,27,129,Heavy
21:15:00,20250117,Friday,26.0,16,8,5,55,Heavy
07:45:00,20250120,Monday,36.0,32,12,5,85,Jam
17:07:00,20250108,Wednesday,95.0,20,11,29,155,Clear
04:43:00,20250122,Thursday,,43,18,24,85,Heavy
02:10:00,20250116,Tuesday,28.0,40,4,13,85,Jam
08:24:00,20250116,Sunday,,28,12,26,66,Jam
02:49:00,20250112,Thursday,99.0,24,1,20,144,Clear
07:10:00,20250123,Friday,47.0,29,11,16,103,Clear
05:24:00,20250120,Tuesday,51.0,42,9,27,129,Heavy
10:47:00,20250127,Thursday,24.0,41,7,26,98,Clear
03:40:00,20250128,Wednesday,60.0,0,0,20,80,Clear
12:31:00,20250122,Wednesday,86.0,18,2,4,110,Moderate
02:26:00,20250125,Wednesday,72.0,27,10,6,115,Jam
16:38:00,20250103,Wednesday,87.0,49,11,7,154,Clear
00:30:00,20250126,Sunday,4.0,-7,10,10,17,Moderate
23:30:00,20250111,Monday,79.0,26,20,6,131,Clear
00:16:00,20250106,Friday,75.0,49,5,30,159,Jam
19:38:00,20250105,Thursday,22.0,48,11,26,107,Heavy
12:18:00,20250105,Wednesday,86.0,32,6,21,145,Heavy
08:44:00,20250116,Saturday,84.0,42,18,18,162,Moderate
05:27:00,20250115,Sunday,81.0,46,19,10,156,Heavy
20:24:00,20250123,Thursday,6.0,15,14,10,45,Moderate
05:05:00,20250110,Friday,34.0,-4,19,24,73,Moderate
14:43:00,20250110,Friday,11.0,5,14,29,59,Clear
17:10:00,20250103,Friday,60.0,38,18,29,145,Clear
03:17:00,20250128,Thursday,13.0,40,2,10,65,Clear
14:07:00,20250117,Wednesday,81.0,11,12,13,117,Moderate
16:10:00,20250115,Thursday,33.0,7,5,20,65,Jam
13:38:00,20250104,Tuesday,66.0,20,18,10,114,Jam
04:46:00,20250124,Monday,79.0,18,18,2,117,Jam
07:09:00,20250118,Monday,66.0,15,6,29,116,Clear
00:58:00,20250102,Monday,16.0,3,6,9,34,Jam
17:47:00,20250130,Tuesday,7.0,16,7,7,37,Clear
04:01:00,20250120,Wednesday,2.0,18,15,24,59,Moderate
12:02:00,20250119,Sunday,38.0,6,5,13,62,Heavy
16:07:00,20250130,Saturday,15.0,3,13,18,49,Heavy
15:09:00,20250118,Friday,94.0,43,15,20,172,Clear
08:27:00,20250101,Monday,60.0,8,14,6,88,Clear
18:40:00,20250129,Tuesday,30.0,43,2,17,92,Moderate
11:46:00,20250112,Tuesday,45.0,8,18,21,92,Heavy
03:33:00,20250114,Monday,92.0,0,6,8,106,Heavy
06:50:00,20250130,Tuesday,54.0,29,18,21,122,Heavy
13:37:00,20250102,Friday,40.0,32,5,22,99,Heavy
11:12:00,20250115,Friday,96.0,37,1,1,135,Clear
11:30:00,20250110,Thursday,14.0,28,19,22,83,Heavy
21:55:00,20250117,Friday,14.0,33,15,18,80,Jam
13:08:00,20250122,Thursday,10.0,38,9,13,70,Heavy
23:30:00,20250109,Wednesday,45.0,7,18,11,81,Heavy
16:05:00,20250104,Tuesday,12.0,20,9,16,57,Clear
23:39:00,20250105,Friday,33.0,38,1,2,74,Moderate
22:46:00,20250109,Saturday,58.0,50,4,25,137,Heavy
01:24:00,20250123,Saturday,82.0,16,3,2,103,Heavy
13:49:00,20250106,Saturday,67.0,31,3,0,101,Moderate
22:26:00,20250124,Saturday,9.0,10,8,7,34,Heavy
17:42:00,20250129,Friday,85.0,4,1,0,90,Jam
01:45:00,20250129,Friday,85.0,10,8,9,112,Moderate
16:13:00,20250127,Monday,5.0,17,0,12,34,Clear
22:13:00,20250109,Thursday,95.0,5,10,30,140,Moderate
16:02:00,20250124,Monday,60.0,45,10,3,118,Heavy
04:15:00,20250115,Thursday,67.0,10,18,6,101,Jam
16:24:00,20250118,Monday,35.0,16,6,18,75,Heavy
19:54:00,20250122,Friday,51.0,5,3,11,70,Moderate
06:05:00,20250104,Thursday,,30,18,23,71,Jam
06:54:00,20250127,Thursday,32.0,37,13,7,89,Clear
06:18:00,20250103,Saturday,84.0,46,3,22,155,Clear
23:34:00,20250126,Monday,16.0,37,12,26,91,Heavy
00:11:00,20250105,Monday,47.0,45,3,25,120,Clear
21:58:00,20250127,Saturday,39.0,41,14,3,97,Clear
15:54:00,20250131,Saturday,15.0,16,10,23,64,Jam
00:30:00,20250113,Wednesday,67.0,10,17,14,108,Jam
16:02:00,20250103,Thursday,52.0,0,7,18,77,Moderate
13:48:00,20250129,Saturday,,41,9,17,67,Clear
05:45:00,20250129,Tuesday,38.0,20,8,8,74,Moderate
11:26:00,20250129,Monday,20.0,32,2,9,63,Clear
02:22:00,20250122,Sunday,31.0,14,15,9,69,Clear
09:17:00,20250131,Wednesday,34.0,34,18,28,114,Moderate
15:55:00,20250107,Thursday,3.0,1,7,24,35,Clear
07:05:00,20250104,Friday,31.0,34,5,20,90,Jam
10:28:00,20250127,Friday,15.0,39,12,13,79,Clear
13:29:00,20250121,Tuesday,100.0,27,6,9,142,Heavy
04:07:00,20250128,Wednesday,86.0,30,14,17,147,Moderate
04:34:00,20250117,Sunday,,46,20,6,72,Moderate
14:58:00,20250111,Monday,88.0,18,5,0,111,Heavy
09:09:00,20250112,Tuesday,71.0,9,19,14,113,Jam
01:16:00,20250120,Wednesday,56.0,9,0,8,73,Moderate
08:29:00,20250116,Tuesday,90.0,45,6,10,151,Moderate
04:17:00,20250116,Monday,,25,17,9,51,Clear
03:59:00,20250106,Wednesday,,4,11,20,35,Clear
20:34:00,20250112,Tuesday,70.0,48,19,26,163,Clear
04:36:00,20250113,Saturday,,41,14,25,80,Jam
04:43:00,20250105,Sunday,57.0,4,2,5,68,Clear
20:15:00,20250121,Tuesday,33.0,10,17,11,71,Moderate
18:36:00,20250126,Friday,9.0,-9,15,20,35,Moderate
